name, dataset, enc, dec, sampler, epochs, lr, early_stopping, dim, hiddens, readout, est, time, micro, macro, samples, weighted, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 128, -, mean, jsd, 21-01-18 20:18:20, 0.8374, 0.8365, 0.8374, 0.8373, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 512, -, mean, jsd, 21-01-18 23:39:34, 0.8371, 0.8359, 0.8371, 0.837, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.01, 20, 512, -, mean, jsd, 21-01-19 00:54:24, 0.8371, 0.8359, 0.8371, 0.837, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-random, 500, 0.001, 20, 128, -, mean, jsd, 21-01-18 17:28:10, 0.837, 0.8365, 0.837, 0.837, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.01, 20, 128, [128], mean, jsd, 21-01-18 20:30:19, 0.8364, 0.8321, 0.8364, 0.8362, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.01, 20, 128, [128], mean, jsd, 21-01-18 23:12:46, 0.8364, 0.8321, 0.8364, 0.8362, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.01, 20, 256, [256, 256], mean, jsd, 21-01-18 12:19:23, 0.8362, 0.8314, 0.8362, 0.836, 
ss_nodemodel, pubmed, linear, bilinear, node-rand_walk-except_neighbor, 500, 0.02, 20, 64, [64], mean, jsd, 21-01-19 00:16:58, 0.8357, 0.8311, 0.8357, 0.8354, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 256, [256], mean, jsd, 21-01-18 11:02:55, 0.8348, 0.8327, 0.8348, 0.8346, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-random, 500, 0.02, 20, 256, [256], mean, jsd, 21-01-18 18:37:25, 0.8342, 0.8311, 0.8342, 0.8341, 
ss_nodemodel, pubmed, linear, bilinear, node-rand_walk-except_neighbor, 500, 0.01, 20, 64, [64], mean, jsd, 21-01-18 23:48:02, 0.8342, 0.8292, 0.8342, 0.8339, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-except_neighbor, 500, 0.001, 20, 64, [64, 64], mean, jsd, 21-01-18 17:38:21, 0.8327, 0.8317, 0.8327, 0.8327, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-random, 500, 0.03, 20, 128, [128], mean, jsd, 21-01-18 17:28:46, 0.8321, 0.829, 0.8321, 0.832, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.01, 20, 64, [64], mean, jsd, 21-01-18 19:52:13, 0.8312, 0.8277, 0.8312, 0.831, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.01, 20, 64, [64], mean, jsd, 21-01-18 23:11:08, 0.8312, 0.8277, 0.8312, 0.831, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.02, 20, 128, [128], mean, jsd, 21-01-18 19:24:42, 0.8283, 0.8243, 0.8283, 0.8282, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.02, 20, 128, [128], mean, jsd, 21-01-18 20:34:18, 0.8283, 0.8243, 0.8283, 0.8282, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-random, 500, 0.001, 20, 64, [64], mean, jsd, 21-01-18 17:27:29, 0.8281, 0.8276, 0.8281, 0.828, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.001, 20, 128, [128], mean, jsd, 21-01-18 19:23:44, 0.8255, 0.8241, 0.8255, 0.8254, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 128, [128], mean, jsd, 21-01-18 20:26:18, 0.8255, 0.8241, 0.8255, 0.8254, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.01, 20, 512, [512, 512, 512], mean, jsd, 21-01-18 17:45:48, 0.8254, 0.8234, 0.8254, 0.8254, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.03, 20, 64, [64], mean, jsd, 21-01-18 19:14:47, 0.8234, 0.8185, 0.8234, 0.8231, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64], mean, jsd, 21-01-18 19:56:21, 0.8234, 0.8185, 0.8234, 0.8231, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-random, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-18 17:29:56, 0.8216, 0.8189, 0.8216, 0.8216, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.001, 20, 64, -, mean, jsd, 21-01-18 23:10:34, 0.8211, 0.8205, 0.8211, 0.8211, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 64, -, mean, jsd, 21-01-18 23:14:42, 0.8211, 0.8205, 0.8211, 0.8211, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.02, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 19:04:59, 0.821, 0.8164, 0.821, 0.8208, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.01, 20, 256, [256, 256, 256], mean, jsd, 21-01-18 13:41:50, 0.8203, 0.8155, 0.8203, 0.8203, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-18 09:33:23, 0.8198, 0.8172, 0.8198, 0.8198, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-random, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-18 18:30:22, 0.8198, 0.8172, 0.8198, 0.8198, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.03, 20, 128, [128], mean, jsd, 21-01-18 19:25:37, 0.817, 0.814, 0.817, 0.8169, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128], mean, jsd, 21-01-18 20:38:24, 0.817, 0.814, 0.817, 0.8169, 
ss_nodemodel, cora, linear, inner, node-rand_walk-random, 500, 0.001, 20, 256, [256, 256], mean, jsd, 21-01-18 08:58:17, 0.8168, 0.8028, 0.8168, 0.8149, 
ss_nodemodel, cora, linear, inner, node-rand_walk-except_neighbor, 500, 0.001, 20, 256, [256, 256], mean, jsd, 21-01-18 09:25:48, 0.8168, 0.8028, 0.8168, 0.8149, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.001, 20, 512, [512, 512], mean, jsd, 21-01-18 10:28:31, 0.8168, 0.8062, 0.8168, 0.8156, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-except_neighbor, 500, 0.01, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 17:45:28, 0.8158, 0.8108, 0.8158, 0.8156, 
ss_nodemodel, pubmed, linear, bilinear, node-rand_walk-random, 500, 0.01, 20, 64, [64, 64], mean, jsd, 21-01-18 23:43:22, 0.8155, 0.8089, 0.8155, 0.815, 
ss_nodemodel, cora, linear, inner, node-rand_walk-random, 500, 0.001, 20, 512, [512, 512], mean, jsd, 21-01-18 08:58:53, 0.8145, 0.8086, 0.8145, 0.8144, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.01, 20, 128, [128, 128], mean, jsd, 21-01-18 19:27:25, 0.8136, 0.8073, 0.8136, 0.8131, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.01, 20, 128, [128, 128], mean, jsd, 21-01-18 20:42:15, 0.8136, 0.8073, 0.8136, 0.8131, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-random, 500, 0.01, 20, 512, [512, 512], mean, jsd, 21-01-18 17:33:01, 0.8129, 0.8098, 0.8129, 0.8128, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-except_neighbor, 500, 0.01, 20, 512, [512, 512], mean, jsd, 21-01-18 18:11:41, 0.8129, 0.8098, 0.8129, 0.8128, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.02, 20, 64, [64], mean, jsd, 21-01-18 19:14:19, 0.8126, 0.8121, 0.8126, 0.8126, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.02, 20, 64, [64], mean, jsd, 21-01-18 19:54:42, 0.8126, 0.8121, 0.8126, 0.8126, 
ss_nodemodel, pubmed, linear, bilinear, node-rand_walk-random, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-18 23:45:08, 0.8106, 0.8033, 0.8106, 0.8101, 
ss_nodemodel, pubmed, linear, inner, node-rand_walk-except_neighbor, 500, 0.02, 20, 512, [512], mean, jsd, 21-01-18 15:58:20, 0.8077, 0.8035, 0.8077, 0.8074, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.001, 20, 64, [64], mean, jsd, 21-01-18 19:13:41, 0.8077, 0.8079, 0.8077, 0.8077, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 64, [64], mean, jsd, 21-01-18 19:48:22, 0.8077, 0.8079, 0.8077, 0.8077, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.02, 20, 128, [128, 128], mean, jsd, 21-01-18 19:28:26, 0.8066, 0.8032, 0.8066, 0.8062, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.02, 20, 128, [128, 128], mean, jsd, 21-01-18 20:46:34, 0.8066, 0.8032, 0.8066, 0.8062, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-18 19:16:54, 0.804, 0.8025, 0.804, 0.804, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-18 20:04:07, 0.804, 0.8025, 0.804, 0.804, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-except_neighbor, 500, 0.01, 20, 256, [256, 256, 256], mean, jsd, 21-01-18 18:04:31, 0.8033, 0.8013, 0.8033, 0.8032, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-except_neighbor, 500, 0.02, 20, 256, [256, 256], mean, jsd, 21-01-18 17:50:18, 0.8031, 0.7989, 0.8031, 0.803, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.001, 20, 128, [128, 128], mean, jsd, 21-01-18 19:26:36, 0.8024, 0.8022, 0.8024, 0.8023, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 128, [128, 128], mean, jsd, 21-01-18 23:37:45, 0.8024, 0.8022, 0.8024, 0.8023, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-random, 500, 0.03, 20, 256, [256], mean, jsd, 21-01-18 17:31:53, 0.8023, 0.7998, 0.8023, 0.8023, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.001, 20, 256, -, mean, jsd, 21-01-18 21:40:50, 0.8015, 0.8041, 0.8015, 0.8016, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.001, 20, 256, -, mean, jsd, 21-01-18 23:01:13, 0.8015, 0.8041, 0.8015, 0.8016, 
ss_nodemodel, cora, linear, inner, node-rand_walk-except_neighbor, 500, 0.001, 20, 64, [64, 64], mean, jsd, 21-01-18 09:05:20, 0.7997, 0.7884, 0.7997, 0.7985, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.02, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 19:19:22, 0.7993, 0.7946, 0.7993, 0.7989, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.02, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 20:10:40, 0.7993, 0.7946, 0.7993, 0.7989, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.01, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 19:31:13, 0.7992, 0.7965, 0.7992, 0.7993, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.01, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 20:56:33, 0.7992, 0.7965, 0.7992, 0.7993, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.01, 20, 64, [64, 64], mean, jsd, 21-01-18 19:16:11, 0.798, 0.7945, 0.798, 0.7976, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.01, 20, 64, [64, 64], mean, jsd, 21-01-18 20:00:09, 0.798, 0.7945, 0.798, 0.7976, 
ss_nodemodel, cora, linear, inner, node-rand_walk-except_neighbor, 500, 0.001, 20, 256, [256], mean, jsd, 21-01-18 09:20:00, 0.7979, 0.7824, 0.7979, 0.7957, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.001, 20, 512, [512], mean, jsd, 21-01-18 21:50:04, 0.7916, 0.7923, 0.7916, 0.7915, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.001, 20, 512, [512], mean, jsd, 21-01-18 23:52:45, 0.7916, 0.7923, 0.7916, 0.7915, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.001, 20, 512, [512], mean, jsd, 21-01-19 00:48:36, 0.7905, 0.791, 0.7905, 0.7905, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-except_neighbor, 500, 0.001, 20, 512, [512], mean, jsd, 21-01-19 06:04:37, 0.7905, 0.791, 0.7905, 0.7905, 
ss_nodemodel, cora, linear, inner, node-rand_walk-random, 500, 0.001, 20, 128, [128], mean, jsd, 21-01-18 08:56:59, 0.7877, 0.7726, 0.7877, 0.7871, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.02, 20, 256, -, mean, jsd, 21-01-18 21:41:58, 0.7874, 0.7892, 0.7874, 0.7875, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.03, 20, 256, -, mean, jsd, 21-01-18 21:42:40, 0.7874, 0.7891, 0.7874, 0.7875, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 256, -, mean, jsd, 21-01-18 23:09:14, 0.7874, 0.7891, 0.7874, 0.7875, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 256, -, mean, jsd, 21-01-19 01:12:49, 0.7874, 0.7892, 0.7874, 0.7875, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.001, 20, 64, [64, 64], mean, jsd, 21-01-18 19:15:28, 0.7872, 0.7901, 0.7872, 0.7872, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 64, [64, 64], mean, jsd, 21-01-18 23:19:27, 0.7872, 0.7901, 0.7872, 0.7872, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.001, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 19:30:12, 0.7869, 0.79, 0.7869, 0.7866, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 20:53:54, 0.7869, 0.79, 0.7869, 0.7866, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.01, 20, 256, -, mean, jsd, 21-01-18 21:41:25, 0.785, 0.7891, 0.785, 0.7852, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 256, -, mean, jsd, 21-01-18 23:05:19, 0.785, 0.7891, 0.785, 0.7852, 
ss_nodemodel, cora, linear, inner, node-rand_walk-except_neighbor, 500, 0.001, 20, 64, [64], mean, jsd, 21-01-18 08:59:16, 0.7831, 0.7739, 0.7831, 0.7828, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-18 19:29:19, 0.7822, 0.7778, 0.7822, 0.7824, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-18 20:50:41, 0.7822, 0.7778, 0.7822, 0.7824, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.001, 20, 512, [512, 512], mean, jsd, 21-01-19 00:04:15, 0.7811, 0.783, 0.7811, 0.7811, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.001, 20, 64, [64], mean, jsd, 21-01-18 08:45:47, 0.7803, 0.7639, 0.7803, 0.7787, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.001, 20, 64, -, mean, jsd, 21-01-18 11:43:26, 0.778, 0.7652, 0.778, 0.7759, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 64, [64, 64], mean, jsd, 21-01-18 11:10:40, 0.7762, 0.7536, 0.7762, 0.7722, 
ss_nodemodel, pubmed, linear, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 256, [256, 256], mean, jsd, 21-01-18 17:57:09, 0.7734, 0.7725, 0.7734, 0.773, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.001, 20, 128, -, mean, jsd, 21-01-18 21:32:06, 0.7719, 0.7745, 0.7719, 0.772, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.001, 20, 128, -, mean, jsd, 21-01-18 22:35:07, 0.7719, 0.7745, 0.7719, 0.772, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.001, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 19:18:13, 0.7706, 0.7731, 0.7706, 0.7702, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 20:06:11, 0.7706, 0.7731, 0.7706, 0.7702, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.001, 20, 128, -, mean, jsd, 21-01-19 00:30:25, 0.7677, 0.7691, 0.7677, 0.7677, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-except_neighbor, 500, 0.001, 20, 128, -, mean, jsd, 21-01-19 04:38:19, 0.7677, 0.7691, 0.7677, 0.7677, 
ss_nodemodel, cora, linear, inner, node-neighbor-random, 500, 0.01, 20, 64, [64, 64], mean, jsd, 21-01-18 08:42:40, 0.767, 0.751, 0.767, 0.7654, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.03, 20, 64, -, mean, jsd, 21-01-18 11:47:58, 0.767, 0.7492, 0.767, 0.7645, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 64, -, mean, jsd, 21-01-18 09:44:14, 0.7665, 0.7459, 0.7665, 0.7637, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.001, 20, 256, [256], mean, jsd, 21-01-18 23:14:42, 0.7654, 0.7667, 0.7654, 0.7654, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.001, 20, 256, [256], mean, jsd, 21-01-19 00:51:15, 0.7654, 0.7667, 0.7654, 0.7654, 
ss_nodemodel, cora, linear, inner, node-rand_walk-except_neighbor, 500, 0.01, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 09:10:45, 0.7651, 0.7558, 0.7651, 0.7626, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.01, 20, 128, -, mean, jsd, 21-01-18 21:32:37, 0.7649, 0.7663, 0.7649, 0.7649, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 128, -, mean, jsd, 21-01-19 00:57:33, 0.7649, 0.7663, 0.7649, 0.7649, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.02, 20, 128, -, mean, jsd, 21-01-18 09:27:48, 0.7637, 0.7477, 0.7637, 0.7607, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.02, 20, 128, -, mean, jsd, 21-01-18 21:33:16, 0.7614, 0.7621, 0.7614, 0.7613, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 128, -, mean, jsd, 21-01-18 22:38:00, 0.7614, 0.7621, 0.7614, 0.7613, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.01, 20, 64, [64], mean, jsd, 21-01-18 11:49:22, 0.761, 0.7415, 0.761, 0.7584, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.02, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 19:32:18, 0.7605, 0.7575, 0.7605, 0.7595, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.02, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 21:01:18, 0.7605, 0.7575, 0.7605, 0.7595, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.03, 20, 128, -, mean, jsd, 21-01-18 21:33:45, 0.7604, 0.7603, 0.7604, 0.7603, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 128, -, mean, jsd, 21-01-18 22:40:11, 0.7604, 0.7603, 0.7604, 0.7603, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.02, 20, 64, -, mean, jsd, 21-01-18 11:46:52, 0.76, 0.7441, 0.76, 0.7588, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 64, [64], mean, jsd, 21-01-18 11:06:22, 0.7563, 0.7257, 0.7563, 0.7533, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-random, 500, 0.02, 20, 64, -, mean, jsd, 21-01-18 09:40:25, 0.7554, 0.7369, 0.7554, 0.7519, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.02, 20, 64, -, mean, jsd, 21-01-18 09:46:12, 0.7554, 0.7369, 0.7554, 0.7519, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-random, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-18 19:17:31, 0.7548, 0.7485, 0.7548, 0.7539, 
ss_nodemodel, pubmed, linear, bilinear, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-18 23:24:05, 0.7548, 0.7485, 0.7548, 0.7539, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.03, 20, 128, -, mean, jsd, 21-01-18 11:20:29, 0.7545, 0.7389, 0.7545, 0.7521, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 128, [128, 128], mean, jsd, 21-01-18 11:28:00, 0.7545, 0.7446, 0.7545, 0.752, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.01, 20, 64, -, mean, jsd, 21-01-18 11:45:01, 0.754, 0.7365, 0.754, 0.7528, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-random, 500, 0.001, 20, 512, [512, 512], mean, jsd, 21-01-19 00:56:43, 0.7538, 0.7561, 0.7538, 0.754, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-except_neighbor, 500, 0.001, 20, 512, [512, 512], mean, jsd, 21-01-19 05:42:26, 0.7538, 0.7561, 0.7538, 0.754, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.01, 20, 128, [128, 128], mean, jsd, 21-01-18 11:31:16, 0.7536, 0.7197, 0.7536, 0.7509, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.03, 20, 128, -, mean, jsd, 21-01-18 09:30:00, 0.7522, 0.7348, 0.7522, 0.7505, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.001, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 11:56:53, 0.7508, 0.725, 0.7508, 0.7474, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-random, 500, 0.01, 20, 64, [64], mean, jsd, 21-01-18 10:54:05, 0.7494, 0.7206, 0.7494, 0.7444, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.01, 20, 64, [64], mean, jsd, 21-01-18 11:08:13, 0.7494, 0.7206, 0.7494, 0.7444, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.01, 20, 256, -, mean, jsd, 21-01-18 11:39:04, 0.7494, 0.729, 0.7494, 0.7461, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.001, 20, 64, [64, 64], mean, jsd, 21-01-18 11:52:39, 0.749, 0.729, 0.749, 0.748, 
ss_nodemodel, pubmed, linear, mlp, node-rand_walk-except_neighbor, 500, 0.02, 20, 256, -, mean, jsd, 21-01-19 03:55:36, 0.749, 0.7475, 0.749, 0.7488, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.001, 20, 256, [256, 256], mean, jsd, 21-01-18 21:45:10, 0.7446, 0.7459, 0.7446, 0.7446, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.001, 20, 256, [256, 256], mean, jsd, 21-01-18 23:20:47, 0.7446, 0.7459, 0.7446, 0.7446, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.01, 20, 256, [256], mean, jsd, 21-01-18 21:43:27, 0.7437, 0.7446, 0.7437, 0.7437, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 256, [256], mean, jsd, 21-01-18 23:18:02, 0.7437, 0.7446, 0.7437, 0.7437, 
ss_nodemodel, cora, linear, inner, node-neighbor-except_neighbor, 500, 0.01, 20, 256, [256, 256, 256], mean, jsd, 21-01-18 08:52:07, 0.7434, 0.722, 0.7434, 0.7432, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-except_neighbor, 500, 0.01, 20, 64, [64, 64], mean, jsd, 21-01-18 11:12:47, 0.7425, 0.6981, 0.7425, 0.7348, 
ss_nodemodel, cora, linear, inner, node-neighbor-random, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-18 08:42:53, 0.7416, 0.7268, 0.7416, 0.7405, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.001, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 00:12:40, 0.7412, 0.7416, 0.7412, 0.7412, 
ss_nodemodel, cora, linear, inner, node-rand_walk-except_neighbor, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-18 09:08:17, 0.7397, 0.7333, 0.7397, 0.74, 
ss_nodemodel, cora, linear, bilinear, node-neighbor-random, 500, 0.01, 20, 64, -, mean, jsd, 21-01-18 09:38:45, 0.7388, 0.7203, 0.7388, 0.7372, 
ss_nodemodel, cora, linear, bilinear, node-rand_walk-random, 500, 0.01, 20, 64, [64, 64], mean, jsd, 21-01-18 11:53:54, 0.7365, 0.7116, 0.7365, 0.7329, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-random, 500, 0.01, 20, 512, [512], mean, jsd, 21-01-18 21:50:56, 0.7361, 0.7359, 0.7361, 0.736, 
ss_nodemodel, pubmed, linear, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 512, [512], mean, jsd, 21-01-18 23:56:41, 0.7361, 0.7359, 0.7361, 0.736, 
